,country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
161,Saint Helena,SHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.004,0.004,0.004,0.004,0.004,0.004,0.007,0.007,0.007,0.007,0.007,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.011,0.011,0.015,0.018,0.018,0.018,0.018346153846153845,0.018692307692307692,0.01903846153846154,0.019384615384615386,0.019730769230769232,0.02007692307692308,0.020423076923076926,0.020769230769230772,0.02111538461538462,0.021461538461538466,0.021807692307692313,0.02215384615384616,0.022500000000000006,0.022846153846153853,0.0231923076923077,0.023538461538461546,0.023884615384615393,0.02423076923076924
162,Saint Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.066,0.051,0.051,0.051,0.059,0.055,0.066,0.066,0.106,0.106,0.11,0.114,0.121,0.128,0.132,0.143,0.15,0.161,0.172,0.176,0.198,0.198,0.213,0.198,0.202,0.216,0.216,0.224,0.22,0.231,0.22,0.224,0.231,0.234,0.238,0.242,0.245,0.253,0.231,0.222,0.224,0.22830769230769232,0.23261538461538464,0.23692307692307696,0.24123076923076928,0.2455384615384616,0.2498461538461539,0.25415384615384623,0.2584615384615385,0.2627692307692308,0.2670769230769231,0.2713846153846154,0.2756923076923077,0.27999999999999997,0.28430769230769226,0.28861538461538455,0.29292307692307684,0.29723076923076913,0.3015384615384614
163,Saint Lucia,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.007,0.011,0.007,0.011,0.011,0.011,0.011,0.011,0.015,0.018,0.018,0.022,0.022,0.026,0.029,0.033,0.037,0.062,0.066,0.07,0.077,0.081,0.073,0.077,0.084,0.07,0.099,0.15,0.114,0.095,0.114,0.103,0.114,0.128,0.132,0.147,0.165,0.165,0.18,0.191,0.213,0.234,0.26,0.275,0.293,0.297,0.326,0.337,0.348,0.359,0.359,0.377,0.403,0.388,0.41,0.425,0.425,0.425,0.487,0.487,0.491,0.487,0.484,0.48,0.476,0.491,0.509,0.502,0.484,0.466,0.47,0.4777692307692307,0.4855384615384615,0.4933076923076922,0.501076923076923,0.5088461538461537,0.5166153846153845,0.5243846153846152,0.532153846153846,0.5399230769230767,0.5476923076923075,0.5554615384615382,0.563230769230769,0.5709999999999997,0.5787692307692305,0.5865384615384612,0.594307692307692,0.6020769230769227,0.6098461538461535
164,Saint Pierre and Miquelon,SPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.022,0.033,0.029,0.033,0.037,0.033,0.04,0.04,0.033,0.037,0.048,0.033,0.037,0.048,0.04,0.044,0.051,0.04,0.033,0.037,0.048,0.07,0.04,0.044,0.033,0.048,0.037,0.033,0.037,0.037,0.04,0.04,0.033,0.037,0.033,0.048,0.051,0.066,0.103,0.092,0.103,0.095,0.073,0.07,0.07,0.07,0.048,0.055,0.055,0.055,0.055,0.059,0.062,0.059,0.062,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.059,0.066,0.062,0.06,0.061,0.06146153846153846,0.06192307692307693,0.06238461538461539,0.06284615384615386,0.06330769230769231,0.06376923076923077,0.06423076923076923,0.06469230769230769,0.06515384615384615,0.0656153846153846,0.06607692307692306,0.06653846153846152,0.06699999999999998,0.06746153846153843,0.06792307692307689,0.06838461538461535,0.06884615384615381,0.06930769230769226
165,Saint Vincent and the Grenadines,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.011,0.007,0.007,0.007,0.007,0.007,0.011,0.011,0.011,0.011,0.011,0.015,0.018,0.015,0.018,0.018,0.022,0.029,0.029,0.029,0.037,0.04,0.033,0.033,0.033,0.033,0.037,0.029,0.037,0.037,0.04,0.048,0.066,0.066,0.066,0.077,0.066,0.077,0.081,0.084,0.084,0.103,0.121,0.128,0.132,0.132,0.161,0.165,0.147,0.18,0.187,0.198,0.22,0.22,0.216,0.234,0.22,0.278,0.22,0.216,0.231,0.22,0.253,0.234,0.242,0.216,0.242,0.227,0.245,0.237,0.239,0.24303846153846154,0.24707692307692308,0.25111538461538463,0.2551538461538462,0.2591923076923077,0.26323076923076927,0.2672692307692308,0.27130769230769236,0.2753461538461539,0.27938461538461545,0.283423076923077,0.28746153846153855,0.2915000000000001,0.29553846153846164,0.2995769230769232,0.30361538461538473,0.3076538461538463,0.3116923076923078
166,Samoa,WSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.007,0.007,0.011,0.011,0.011,0.015,0.011,0.015,0.015,0.018,0.018,0.022,0.026,0.029,0.026,0.026,0.029,0.029,0.029,0.037,0.037,0.037,0.044,0.059,0.044,0.073,0.099,0.084,0.077,0.077,0.066,0.066,0.066,0.077,0.081,0.081,0.084,0.084,0.088,0.095,0.099,0.103,0.095,0.114,0.125,0.125,0.143,0.136,0.143,0.154,0.161,0.158,0.165,0.169,0.172,0.18,0.161,0.169,0.183,0.191,0.187,0.194,0.202,0.227,0.238,0.245,0.238,0.271,0.242,0.252,0.249,0.2532307692307692,0.2574615384615384,0.2616923076923076,0.2659230769230768,0.270153846153846,0.2743846153846152,0.27861538461538443,0.28284615384615364,0.28707692307692284,0.29130769230769205,0.29553846153846125,0.29976923076923045,0.30399999999999966,0.30823076923076886,0.31246153846153807,0.3166923076923073,0.3209230769230765,0.3251538461538457
167,Sao Tome and Principe,STP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.007,0.011,0.007,0.007,0.011,0.011,0.011,0.007,0.011,0.011,0.011,0.011,0.015,0.015,0.015,0.011,0.011,0.015,0.018,0.018,0.029,0.029,0.033,0.033,0.04,0.044,0.048,0.055,0.051,0.055,0.051,0.051,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.051,0.059,0.066,0.073,0.077,0.084,0.084,0.084,0.092,0.103,0.099,0.11,0.11,0.128,0.136,0.15,0.139,0.139,0.143,0.139,0.146,0.132,0.13425,0.1365,0.13875,0.14100000000000001,0.14325000000000002,0.14550000000000002,0.14775000000000002,0.15000000000000002,0.15225000000000002,0.15450000000000003,0.15675000000000003,0.15900000000000003,0.16125000000000003,0.16350000000000003,0.16575000000000004,0.16800000000000004,0.17025000000000004,0.17250000000000004
168,Saudi Arabia,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.026,0.205,1.652,2.147,1.81,1.902,1.993,3.261,8.812,25.153,37.732,17.943,18.386,5.141,0.0,0.0,0.476,1.238,2.114,1.63,2.099,1.997,1.854,2.674,3.568,6.25,6.939,7.041,4.216,6.407,25.485,29.079,35.271,45.251,59.757,70.282,95.054,98.702,83.261,101.46,118.07,115.025,138.005,169.24,175.305,157.893,160.837,155.512,172.421,204.604,190.447,202.252,203.424,208.497,288.546,316.175,340.642,333.643,268.132,263.326,221.67,213.157,231.482,302.328,302.703,331.98,333.991,401.013,402.848,439.117,394.103,440.344,473.215,524.604,502.926,566.826,544.564,612.842,678.849,697.42,680.854,686.896,707.125,610.773,631.437,662.549,674.4201153846153,686.2912307692307,698.162346153846,710.0334615384613,721.9045769230767,733.775692307692,745.6468076923073,757.5179230769227,769.389038461538,781.2601538461533,793.1312692307687,805.002384615384,816.8734999999994,828.7446153846147,840.61573076923,852.4868461538454,864.3579615384607,876.229076923076
169,Senegal,SEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.302,0.327,0.274,0.317,0.292,0.341,0.347,0.355,0.388,0.827,0.813,0.813,0.86,0.922,1.692,1.718,0.699,0.098,0.49,1.307,1.351,1.453,1.549,1.849,2.578,1.77,2.237,2.62,2.888,3.336,3.28,3.037,2.611,3.284,2.651,2.636,2.425,2.711,3.662,3.139,3.379,3.423,3.539,3.837,3.43,3.664,3.182,3.334,3.604,3.902,4.258,4.437,4.928,5.238,5.539,4.422,4.863,4.74,5.258,6.862,7.819,7.362,7.853,8.724,9.845,10.016,10.76,11.33,12.713,10.821,11.54,11.668,11.867249999999999,12.066499999999998,12.265749999999997,12.464999999999996,12.664249999999996,12.863499999999995,13.062749999999994,13.261999999999993,13.461249999999993,13.660499999999992,13.859749999999991,14.05899999999999,14.25824999999999,14.457499999999989,14.656749999999988,14.855999999999987,15.055249999999987,15.254499999999986
170,Serbia,SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.039,0.046,0.051,0.09,0.172,0.172,0.192,0.149,0.226,0.264,0.357,0.39,0.366,0.397,0.423,0.459,0.549,0.559,0.602,0.618,0.611,0.662,0.679,1.864,0.0,0.0,0.0,0.0,0.0,1.336,1.774,1.889,2.744,2.993,3.069,3.369,3.28,3.707,4.219,4.592,4.321,4.003,3.648,3.376,3.514,3.679,3.627,4.04,3.827,4.015,4.61,0.0,0.0,0.164,0.041,2.331,4.61,6.418,7.233,8.262,7.937,7.513,7.546,7.493,8.937,10.234,11.698,12.706,12.522,14.355,15.68,16.433,16.865,18.762,21.255,21.869,21.672,21.892,23.418,24.281,31.721,34.182,32.038,38.258,38.415,40.072,41.346,40.193,44.896,48.816,47.981,52.218,47.945,51.624,54.437,55.522,57.972,56.582,58.375,58.189,57.828,40.958,43.684,38.096,37.04,39.141,45.825,49.265,51.882,35.791,44.95,49.308,52.23,55.824,60.167,51.634,60.838,59.554,51.778,45.895,45.696,48.957,43.744,44.569,37.208,43.774,45.04,45.53,44.32,44.278,45.17,43.906,43.507,43.73365384615384,43.96030769230769,44.18696153846153,44.413615384615376,44.64026923076922,44.866923076923065,45.09357692307691,45.320230769230754,45.5468846153846,45.77353846153844,46.00019230769229,46.22684615384613,46.45349999999998,46.68015384615382,46.906807692307666,47.13346153846151,47.360115384615355,47.5867692307692
