country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Thailand,THA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.055,0.076,0.102,0.127,0.156,0.193,0.233,0.28,0.338,0.396,0,0.429,0.443,0,0,0.472,0.512,0.574,1.53,2.62,3.898,5.542,7.592,9.965,12.583,15.506,18.523,21.844,25.554,29.694,34.721,40.283,47.753,55.193,64.659,76.809,93.884,108.424,123.777,142.979,164.739,189.083,213.187,237.423,265.978,297.847,332.588,368.951,408.668,446.192,483.504,525.249,570.366,618.158,666.926,720.497,780.988,852.392,938.955,1034,1139.513,1261.368,1398.238,1551.889,1725.454,1906.657,2066.361,2233.596,2400.948,2573.215,2757.88,2948.968,3156.299,3370.624,3586.448,3810.531,4034.78,4263.616,4504.635,4749.513,5011.861,5275.614,5548.102,5825.201,6109.246,6392.593,6680.94,6962.811,7234.663,7501.881,7772.627
Togo,TGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.051,0.095,0.125,0.158,0.198,0.238,0.286,0.333,0.388,0.454,0.546,0.634,0.74,0.872,1.004,1.183,1.381,1.576,1.817,2.092,2.407,2.812,3.224,3.614,3.926,4.248,4.71,5.065,6.447,7.241,7.947,8.765,9.389,10.084,10.743,11.591,12.515,13.479,14.503,15.481,16.531,17.561,18.63,19.637,20.811,22.076,22.955,24.245,26.096,27.427,28.586,29.909,31.713,33.457,35.179,36.679,38.196,39.719,42.46,45.055,47.559,49.775,51.418,52.959,54.823,57.135,59.126,61.291,63.706,66.088,68.643,71.219
Tonga,TON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.015,0.022,0.029,0.037,0.044,0.051,0.059,0.066,0.073,0.084,0.095,0.106,0.117,0.128,0.139,0.15,0.165,0.18,0.191,0.216,0.234,0.256,0.282,0.304,0.337,0.366,0.396,0.432,0.473,0.513,0.561,0.605,0.652,0.7,0.747,0.795,0.85,0.92,0.989,1.074,1.161,1.231,1.315,1.407,1.502,1.579,1.678,1.766,1.876,1.971,2.059,2.162,2.279,2.389,2.503,2.631,2.744,2.865,2.997,3.114,3.217,3.323,3.437,3.55,3.668,3.792,3.928,4.063,4.225,4.408,4.599,4.788
Trinidad and Tobago,TTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.092,0.216,0.414,0.638,0.927,1.26,1.674,2.202,2.972,3.62,4.488,5.489,6.471,7.68,9.336,11.281,13.242,15.341,18.573,22.167,25.813,28.887,32.141,36.208,40.986,46.075,51.816,59.064,67.403,76.856,87.592,97.492,108.158,118.431,129.204,140.225,151.162,163.165,175.806,189.557,191.909,194.423,197.218,200.153,202.989,205.711,208.59,211.155,214.631,217.723,220.302,224.9,232.132,233.809,237.601,242.792,246.843,251.477,255.514,259.415,268.406,276.502,284.738,294.128,304.17,313.783,329.694,345.853,361.165,377.872,394.791,412.034,430.439,446.715,464.219,484.942,502.297,519.786,535.619,551.724,568.705,585.673,604.776,622.187,637.537,652.269,670.728,689.639,709.544,732.138,756.505,783.261,811.963,844.354,877.065,915.292,958.019,1003.601,1048.066,1092.508,1139.62,1186.687,1232.863,1278.687,1325.578,1371.138,1411.031,1451.349,1491.677,1532.46,1567.49,1603.022,1637.354
Tunisia,TUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.04,0.081,0,0.11,0.132,0,0,0,0,0,0,0,0,0,0,0,0.15,0.168,0.186,0.212,0.241,0.274,0.306,0.365,0.5,0.661,0.712,0.804,0.899,1.03,1.158,1.304,1.431,2.651,4.028,5.471,6.847,8.253,9.849,11.408,12.982,14.428,16.017,17.741,19.505,21.299,23.244,25.997,28.457,31.339,34.422,38.015,41.867,45.605,49.813,54.546,59.371,64.764,70.308,76.153,82.907,90.396,99.166,108.662,118.501,128.033,139.352,150.915,162.876,174.963,186.743,199.238,212.506,225.99,241.995,257.27,273.887,290.022,306.293,322.913,340.131,357.919,376.559,396.113,416.543,437.223,458.365,480.46,503.009,525.979,550.57,576.111,601.532,629.67,656.107,684.563,712.896,742.588,774.006,804.597,835.869,867.003,897.357,925.85,961.094,996.671
Turkey,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.359,0.586,0.762,1.03,1.187,1.385,1.63,1.869,2.125,2.477,2.752,3.199,3.525,3.649,3.789,3.972,4.126,4.287,4.463,4.657,4.793,5.038,5.305,5.709,6.075,6.478,6.888,7.313,7.705,8.079,8.522,8.838,9.362,10.032,11.069,12.018,13.066,14.271,15.638,17.17,18.749,20.628,22.35,24.307,26.19,28.418,30.415,32.452,34.116,35.152,35.665,36.057,36.515,37.453,38.857,39.699,40.711,42.184,44.635,47.002,50.01,53.289,56.414,59.965,63.936,67.874,71.875,76.539,82.331,88.266,94.132,98.377,103.011,107.916,113.385,119.005,123.95,130.069,137.091,144.18,151.203,158.679,166.38,174.347,183.836,194.02,204.493,217.458,230.891,244.511,258.87,274.84,290.874,308.066,324.865,342.206,363.81,386.45,412.753,440.106,471.612,505.091,541.356,580.109,622.688,670.326,724.048,783.358,844.287,909.706,983.066,1064.186,1140.9,1215.938,1291.15,1370.336,1456.546,1546.359,1641.265,1746.927,1862.545,1990.987,2115.715,2253.285,2404.9,2563.026,2727.091,2898.229,3065.795,3247.15,3446.797,3658.905,3871.041,4078.968,4308.905,4522.486,4743.712,4980.478,5225.246,5490.117,5772.485,6086.178,6396.8,6713.213,7029.406,7371.463,7727.57,8074.902,8438.931,8823.86,9229.811,9660.711,10082.77,10485.462,10898.389,11351.091,11786.776
Turkmenistan,TKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.004,0,0,0.008,0.013,0.018,0.026,0.032,0.039,0.047,0.054,0.077,0.103,0.125,0.155,0.188,0.232,0.276,0.319,0.37,0.429,0.502,0.577,0.674,0.774,0.892,1.015,1.146,1.294,1.445,1.609,1.777,1.955,2.14,2.341,2.568,2.818,3.083,3.393,3.709,4.072,4.441,4.868,5.348,5.904,6.533,7.18,7.804,8.415,9.095,9.701,10.393,11.168,11.948,12.771,13.578,14.415,15.363,16.393,17.322,18.175,19.085,19.922,20.255,20.54,20.8,21.082,21.426,21.806,22.258,22.705,23.352,24.156,25.036,25.983,27.279,28.839,30.592,32.555,34.926,37.604,40.667,43.804,47.116,50.468,54.487,58.017,59.961,61.99,64.932,68.028,71.492,75.658,80.079,85.101,90.687,96.73,103.201,110.045,117.51,125.975,135.272,145.455,156.338,167.784,179.708,192.028,204.984,218.904,233.729,249.466,266.094,283.501,301.42,320.097,339.729,360.591,382.56,405.478,429.294,454.346,480.36,507.257,535.085,563.138,592.28,620.895,650.048,679.62,709.458,741.615,777.132,812.922,849.895,887.343,919.046,951.468,983.462,1010.978,1045.195,1079.764,1111.418,1142.614,1176.06,1215.856,1255.218,1289.252,1319.383,1359.95,1409.306,1457.234,1506.734,1555.917,1615.355,1667.818,1727.002,1792.157,1859.095,1923.435,1986.234,2050.557,2115.008,2179.367,2243.127,2308.452,2376.15,2446.124,2517.083
Turks and Caicos Islands,TCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.125,0.191,0.256,0.326,0.396,0.465,0.55,0.638,0.736,0.846,0.96,1.11,1.268,1.429,1.619,1.836,2.088,2.352,2.627,2.909,3.191,3.473,3.759,4.067,4.378,4.708,5.06,5.423,5.785,6.145,6.491,6.84
Tuvalu,TUV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.011,0.015,0.018,0.022,0.026,0.029,0.04,0.051,0.059,0.07,0.081,0.092,0.103,0.114,0.125,0.136,0.147,0.158,0.169,0.18,0.191,0.202,0.213,0.224,0.234,0.245,0.256,0.267,0.278,0.29,0.301
Uganda,UGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.245,0.388,0.597,0.817,1.08,1.344,1.622,1.915,2.328,2.75,3.156,3.584,4.017,4.507,5.133,5.866,6.675,7.656,8.832,10.274,11.712,13.091,14.267,15.457,16.585,17.571,18.373,19.068,19.739,20.365,20.892,21.436,22.05,22.63,23.247,23.949,24.718,25.581,26.381,27.142,27.922,28.72,29.517,30.225,31.151,32.169,33.231,34.439,35.694,37.055,38.472,39.918,41.431,43.039,45.057,47.44,50.15,52.93,55.929,59.499,63.323,66.95,70.705,74.794,79.32,84.115,89.503,95.026,100.758,106.296,112.349,118.371
Ukraine,UKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.008,0.011,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0.103,0,0,0.197,0.297,0.428,0.595,0.746,0.904,1.081,1.25,1.785,2.399,2.91,3.603,4.355,5.37,6.412,7.39,8.577,9.943,11.64,13.371,15.633,17.955,20.679,23.547,26.569,30.008,33.5,37.303,41.204,45.331,49.637,54.287,59.552,65.35,71.487,78.68,86.007,94.425,102.994,112.903,124.015,136.907,151.51,166.503,180.983,195.148,210.907,224.975,241.02,258.992,277.075,296.163,314.883,334.291,356.276,380.159,401.714,421.499,442.586,461.993,469.732,476.343,482.371,488.909,496.882,505.689,516.182,526.538,541.544,560.199,580.924,603.244,633.59,670.046,711.118,757.018,812.54,875.387,947.451,1021.141,1098.916,1177.646,1272.039,1354.964,1400.045,1447.094,1515.324,1587.564,1668.753,1766.52,1870.557,1988.822,2120.652,2263.531,2416.532,2578.398,2755.186,2955.645,3175.418,3415.906,3672.576,3942.406,4223.297,4512.911,4816.794,5142.651,5489.159,5856.686,6244.762,6650.483,7067.536,7501.835,7958.655,8443.393,8953.395,9484.891,10036.567,10616.434,11218.606,11841.212,12485.13,13134.394,13809.252,14471.026,15145.347,15829.154,16518.992,17263.225,18003.889,18737.721,19465.078,20148.238,20854.467,21487.391,22076.672,22586.992,23006.484,23396.557,23748.328,24088.842,24417.648,24716.229,25001.902,25305.793,25601.693,25908.939,26219.564,26533.096,26866.158,27202.979,27528.959,27806.555,28100.92,28409.297,28713.721,29011.199,29268.838,29492.625,29726.586,29949.668,30181.33,30403.275,30610.098,30820.252,30961.504
United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,0.033,0.051,0.073,0.092,0.114,0.139,1.055,2.297,22.805,38.04,59.207,82.642,113.247,144.548,175.594,215.211,253.962,298.715,335.262,372.085,408.852,445.605,480.825,526.981,576.634,623.664,671.114,719.21,773.396,825.1,881.773,939.53,1005.096,1080.106,1152.57,1227.982,1300.901,1381.008,1458.324,1570.137,1671.555,1756.204,1862.647,1974.35,2088.749,2210.454,2343.579,2497.262,2665.275,2850.118,3047.691,3255.083,3468.418,3678.401,3904.085,4130.689,4343.18,4552.458,4772.015,4988.784,5226.032,5469.927
United Kingdom,GBR,9.306,18.713,28.218,37.829,47.562,57.356,67.266,77.36,87.576,97.915,108.429,119.177,130.129,141.321,152.718,164.361,176.237,188.39,200.857,213.637,226.734,240.104,253.727,267.535,281.548,295.887,310.541,325.5,340.744,356.279,372.158,388.392,404.973,422.036,439.507,457.468,475.912,494.768,514.05,533.91,554.305,575.233,596.689,618.503,640.575,662.44,684.023,705.56,728.087,754.942,786.282,817.018,847.396,875.637,903.427,932.722,963.631,996.214,1029.916,1064.439,1099.841,1135.996,1172.737,1210.097,1248.279,1287.298,1326.564,1368.33,1412.099,1455.415,1497.983,1541.476,1586.55,1633.226,1681.363,1730.927,1781.029,1833.076,1885.707,1938.949,2006.674,2071.16,2133.719,2195.643,2261.445,2333.643,2412.188,2487.441,2561.027,2636.813,2717.604,2798.934,2884.127,2972.697,3066.652,3166.43,3261.924,3363.747,3472.725,3590.075,3712.426,3828.837,3944.834,4060.192,4199.205,4329.374,4469.456,4607.028,4741.862,4891.565,5059.515,5234.563,5404.034,5584.259,5778.169,5983.656,6195.388,6412.763,6625.981,6849.687,7078.181,7320.218,7575.207,7839.865,8097.052,8368.54,8639.559,8915.458,9186.432,9459.078,9756.203,10068.515,10383.479,10711.21,11030.308,11345.599,11658.028,11978.471,12311.638,12656.661,13009.685,13370.156,13723.165,14039.375,14401.477,14767.027,15143.008,15528.978,15915.855,16330.408,16750.148,17160.85,17587.488,18017.475,18449.467,18887.139,19340.49,19814.059,20276.023,20742.109,21211.84,21693.191,22149.078,22647.4,23130.582,23620.062,24127.135,24628.307,25095.154,25551.287,26022.035,26341.842,26770.062,27224.957,27700.939,28150.596,28396.969,28863.703,29301.342,29762.016,30203.088,30615.303,31011.201,31403.355,31826.561,32255.666,32709.463,33177.594,33626.535,34078.992,34554.133,35023.785,35492.684,35947.504,36389.531,36807.156,37243.281,37704.551,38180.113,38665.223,39166.016,39711.27,40239.977,40780.184,41333.195,41910.145,42484.469,43055.188,43611.5,44158.109,44742.129,45330.742,45923.672,46527.059,47134.926,47757.039,48375.113,48967.168,49573.656,50202.039,50854.617,51515.004,52163.031,52822.605,53439.789,54043.039,54641.566,55245.926,55850.641,56495.152,57074.188,57634.742,58182.984,58728.469,59257.578,59817.203,60385.758,60957.426,61527.719,62109.293,62711.238,63320.652,63914.5,64494.113,65068.125,65634.289,66221.047,66783.758,67352.297,67913.945,68482.984,69060.953,69621.227,70192.852,70766.273,71336.617,71904.461,72464.023,73008.953,73503.062,74014.977,74484.688,74972.156,75449.773,75888.578,76311.039,76710.469,77097.836,77477.57,77842.32,78168.578,78516.047,78834.703
United States,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.52,0.81,1.107,1.44,1.781,2.114,2.492,2.884,3.287,3.704,4.151,4.635,5.155,5.716,6.317,6.98,7.698,8.478,9.241,10.032,10.86,11.725,12.626,13.641,14.777,16.092,17.54,19.133,20.929,23.017,25.282,28.304,31.833,35.215,39.531,44.261,49.567,54.597,60.115,65.989,72.203,79.12,86.884,96.191,107.396,120.106,135.176,151.961,170.182,189.975,214.608,241.399,271.561,304.72,342.881,382.917,423.972,465.621,510.941,558.379,604.058,651.507,706.317,764.974,823.795,883.028,955.894,1038.246,1131.942,1230.562,1333.583,1459.888,1599.395,1733.691,1869.439,2002.259,2149.434,2293.338,2468.807,2667.491,2877.684,3113.078,3366.961,3634.55,3906.712,4194.175,4501.556,4875.432,5210.974,5612.721,6040.146,6490.595,6944.689,7369.74,7849.688,8330.57,8830.858,9376.179,10001.713,10664.452,11385.979,12150.475,13044.883,13926.939,14913.422,15948.894,17152.754,18205.566,19371.273,20642.855,21901.523,23245.088,24687.631,26005.611,27373.309,28892.289,30563.258,32310.977,33790.137,35528.379,36952.051,38387.809,40284.547,41982.867,43741.047,45647.098,47509.938,49340.902,51304.406,53049.324,54534.281,55792.098,57140.973,58577.215,60069.535,61782.945,63575.555,65091.305,66762.227,68637.211,70680.797,72879.062,75151.125,77596.023,79955.578,82213.07,84698.922,87281.484,89446.344,91987.828,94606.539,97157.758,99770.727,102260.195,104988.703,107848.703,110684.469,113431.586,116263.5,119160.812,122047.695,125041.602,128168.086,131432.406,134831.938,138403.359,142108.812,145949.734,149984.891,154324.578,158690.031,163263.047,168048.172,172669.25,177147.531,181895.344,186785.016,191726.438,196735.078,201543.625,206230.062,210677.344,215106.781,219768.953,224421.594,229085.016,233910.734,238961.266,244093.469,249214.438,254277.391,259451.609,264724.469,270088.75,275514,281127,286815.125,292548.406,298352.344,304362.469,310270.188,316216.5,322226.656,328339.312,334471.5,340524.156,346654.312,352569.438,358050.125,363729.875,369276,374620.062,380100.219,385628.906,391005.375,396258.312,401470.469,406848.281,412110.406,416825.062,421857.25,426914.531
Uruguay,URY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.142,0.193,0.243,0.298,0.371,0.447,0.534,0.618,0.705,0.778,0.843,0.938,1.047,1.188,1.334,1.479,1.625,4.078,6.701,9.854,13.359,17.095,21.015,25.037,29.468,33.446,37.833,42.148,46.265,50.272,54.586,59.139,64.655,70.054,74.933,79.811,85.401,91.137,96.939,103.008,108.777,114.454,120.416,126.303,131.943,137.672,143.934,149.753,155.109,159.963,163.766,167.204,170.488,173.653,177.196,181.982,186.834,190.802,195.329,200.472,204.911,208.942,213.499,218.904,224.418,230.057,236.739,242.007,247.037,251.595,256.122,261.687,267.413,274.01,279.958,288.16,296.106,302.404,310.057,318.649,326.141,332.825,339.567,346.089,352.251,358.822,365.312,371.789,379.892,387.785
